2016-07-18 13:05:27,295 INFO  [org.jboss.modules] (main) JBoss Modules version 1.5.1.Final-redhat-1
2016-07-18 13:05:29,370 INFO  [org.jboss.as.connector] (MSC service thread 1-1) WFLYJCA0009: Démarrage du sous-système JCA (WildFly/IronJacamar 1.3.3.Final-redhat-1)
2016-07-18 13:05:29,376 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 56) WFLYSEC0002: Activation du sous-système de sécurité
2016-07-18 13:05:29,379 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-3) WFLYJCA0018: Démarrage du service de pilote avec le nom de pilote  = h2
2016-07-18 13:05:29,380 INFO  [org.wildfly.iiop.openjdk] (ServerService Thread Pool -- 40) WFLYIIOP0001: Activation du sous-système IIOP
2016-07-18 13:05:29,382 INFO  [org.jboss.as.security] (MSC service thread 1-5) WFLYSEC0001: Version PicketBox actuelle=4.9.6.Final-redhat-1
2016-07-18 13:05:29,385 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-4) WFLYUT0003: Démarrage 1.3.21.Final-redhat-1 d'Undertow 
2016-07-18 13:05:29,385 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0003: Démarrage 1.3.21.Final-redhat-1 d'Undertow 
2016-07-18 13:05:29,433 INFO  [org.jboss.as.naming] (MSC service thread 1-7) WFLYNAM0003: Démarrage du service de nommage
2016-07-18 13:05:29,433 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-4) WFLYMAIL0001: Session mail liée [java:jboss/mail/Default]
2016-07-18 13:05:29,470 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0014: Création de gestionnaire de fichier pour le chemin '/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/welcome-content' avec les options [directory-listing: 'false', follow-symlink: 'false', case-sensitive: 'true', safe-symlink-paths: '[]']
2016-07-18 13:05:29,639 INFO  [org.jboss.as.ejb3] (MSC service thread 1-1) WFLYEJB0481: Strict pool slsb-strict-max-pool utilise une taille d'instance max de 128 (par classe), qui est dérivée de la taille du pool de worker de threads.
2016-07-18 13:05:29,639 INFO  [org.jboss.as.ejb3] (MSC service thread 1-8) WFLYEJB0482: Strict pool mdb-strict-max-pool utilise une taille d'instance max de 32 (par classe), qui est dérivée du nombre de CPU présents sur cet hôte.
2016-07-18 13:05:29,655 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0012: A démarré le serveur default-server.
2016-07-18 13:05:29,656 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0018: L'hôte default-host démarre
2016-07-18 13:05:29,719 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-8) WFLYUT0006: Undertow HTTP écouteur default écoutant sur 127.0.0.1:8280
2016-07-18 13:05:29,851 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-4) WFLYJCA0001: Source de données liée [java:jboss/datasources/ExampleDS]
2016-07-18 13:05:29,894 INFO  [org.wildfly.iiop.openjdk] (MSC service thread 1-3) WFLYIIOP0009: Service CORBA ORB démarré
2016-07-18 13:05:29,935 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-4) WFLYMSGAMQ0001: AIO ne se trouvait pas sur cette plateforme, il faudra donc utiliser du Java NIO pur.
2016-07-18 13:05:30,076 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221000: live Message Broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/journal,bindingsDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/bindings,largeMessagesDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/largemessages,pagingDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/paging)
2016-07-18 13:05:30,105 INFO  [org.jboss.ws.common.management] (MSC service thread 1-5) JBWS022052: Starting JBossWS 5.1.3.SP1-redhat-1 (Apache CXF 3.1.4.redhat-1) 
2016-07-18 13:05:30,117 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221013: Using NIO Journal
2016-07-18 13:05:30,147 INFO  [org.infinispan.factories.GlobalComponentRegistry] (MSC service thread 1-6) ISPN000128: Infinispan version: Infinispan 'Mahou' 8.1.2.Final-redhat-1
2016-07-18 13:05:30,214 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2016-07-18 13:05:30,217 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2016-07-18 13:05:30,333 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-4) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 13:05:30,333 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-1) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 13:05:30,333 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-8) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 13:05:30,334 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-2) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 13:05:30,374 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221007: Server is now live
2016-07-18 13:05:30,374 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221001: Apache ActiveMQ Artemis Message Broker version 1.1.0.SP16-redhat-1 [nodeID=8a252af2-4cd7-11e6-87ac-8746c53fe496] 
2016-07-18 13:05:30,377 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221003: trying to deploy queue jms.queue.DLQ
2016-07-18 13:05:30,429 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 65) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/exported/jms/RemoteConnectionFactory
2016-07-18 13:05:30,429 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 64) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:/ConnectionFactory
2016-07-18 13:05:30,430 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 63) AMQ221003: trying to deploy queue jms.queue.ExpiryQueue
2016-07-18 13:05:30,439 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-2) WFLYJCA0007: Fabrique de connexions enregistrée java:/JmsXA
2016-07-18 13:05:30,469 INFO  [org.apache.activemq.artemis.ra] (MSC service thread 1-2) Resource adaptor started
2016-07-18 13:05:30,469 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-2) IJ020002: Deployed: file://RaActivatoractivemq-ra
2016-07-18 13:05:30,470 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-4) WFLYJCA0002: JCA liée ConnectionFactory [java:/JmsXA]
2016-07-18 13:05:30,470 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-7) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/DefaultJMSConnectionFactory
2016-07-18 13:05:30,556 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0025: JBoss EAP 7.0.0.GA (WildFly Core 2.1.2.Final-redhat-1) a démarré en 3616ms - 297 sur 583 services ont démarré (384 services sont passifs ou à la demande)
2016-07-18 15:17:40,870 INFO  [org.jboss.as.repository] (ServerService Thread Pool -- 66) WFLYDR0011: Impossible d'afficher les fichiers de répertoire pour /Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/content
2016-07-18 15:22:40,863 INFO  [org.jboss.as.repository] (ServerService Thread Pool -- 67) WFLYDR0011: Impossible d'afficher les fichiers de répertoire pour /Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/content
2016-07-18 15:27:40,854 INFO  [org.jboss.as.repository] (ServerService Thread Pool -- 1) WFLYDR0011: Impossible d'afficher les fichiers de répertoire pour /Users/enonowog/BlogWorkspace/EAPDomains/labs-eap7/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/content
2016-07-18 15:30:43,931 INFO  [org.jboss.as.server] (Thread-2) WFLYSRV0220: La fermeture du serveur à été demandée.
2016-07-18 15:30:43,963 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-8) WFLYJCA0010: Source de données non liée [java:jboss/datasources/ExampleDS]
2016-07-18 15:30:43,964 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-8) WFLYMSGAMQ0006: Object de messagerie non lié au nom jndi java:jboss/DefaultJMSConnectionFactory
2016-07-18 15:30:43,967 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-6) WFLYUT0019: L'hôte default-host s'arrête
2016-07-18 15:30:43,968 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-5) WFLYJCA0011: JCA non liée ConnectionFactory [java:/JmsXA]
2016-07-18 15:30:43,980 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-5) WFLYJCA0019: Arrêt du service de pilote avec le nom de pilote  = h2
2016-07-18 15:30:43,996 INFO  [org.apache.activemq.artemis.ra] (ServerService Thread Pool -- 100) AMQ151003: resource adaptor stopped
2016-07-18 15:30:44,020 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 100) AMQ221002: Apache ActiveMQ Artemis Message Broker version 1.1.0.SP16-redhat-1 [8a252af2-4cd7-11e6-87ac-8746c53fe496] stopped
2016-07-18 15:30:44,021 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0008: Undertow HTTP écouteur default en cours de suspension
2016-07-18 15:30:44,022 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0007: Undertow HTTP écouteur default s'est arrêté, était lié à 127.0.0.1:8080
2016-07-18 15:30:44,022 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0004: Arrêt 1.3.21.Final-redhat-1 d'Undertow
2016-07-18 15:30:44,049 INFO  [org.jboss.as] (MSC service thread 1-5) WFLYSRV0050: JBoss EAP 7.0.0.GA (WildFly Core 2.1.2.Final-redhat-1) arrêté en 105ms
2016-07-18 15:32:16,826 WARN  [org.jboss.as.txn] (ServerService Thread Pool -- 58) WFLYTX0013: Propriété d'identificateur de noeud définie à la valeur par défaut. Veillez à ce que cette valeur soit bien unique.
2016-07-18 15:32:16,837 INFO  [org.jboss.as.connector.subsystems.datasources] (ServerService Thread Pool -- 35) WFLYJCA0004: Déploiement du pilote compatible JDCB class org.h2.Driver (version 1.3)
2016-07-18 15:32:16,841 INFO  [org.jboss.as.clustering.infinispan] (ServerService Thread Pool -- 39) WFLYCLINF0001: Activation du sous-système Infinispan
2016-07-18 15:32:16,842 INFO  [org.wildfly.extension.io] (ServerService Thread Pool -- 38) WFLYIO001: L'employé 'default' a configuré automatiquement les fils principaux 16 avec les fils de tâche 128 selon vos 8 processeurs disponibles
2016-07-18 15:32:16,842 INFO  [org.jboss.as.jsf] (ServerService Thread Pool -- 46) WFLYJSF0007: A activé les implémentations JSF suivantes : [main]
2016-07-18 15:32:16,897 INFO  [org.jboss.as.naming] (ServerService Thread Pool -- 50) WFLYNAM0001: Démarrage du sous-système de nommage
2016-07-18 15:32:16,906 INFO  [org.jboss.as.webservices] (ServerService Thread Pool -- 60) WFLYWS0002: Activation de l'extension WebServices
2016-07-18 15:32:16,922 INFO  [org.jboss.as.connector] (MSC service thread 1-6) WFLYJCA0009: Démarrage du sous-système JCA (WildFly/IronJacamar 1.3.3.Final-redhat-1)
2016-07-18 15:32:16,933 INFO  [org.jboss.as.security] (ServerService Thread Pool -- 56) WFLYSEC0002: Activation du sous-système de sécurité
2016-07-18 15:32:16,933 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-8) WFLYJCA0018: Démarrage du service de pilote avec le nom de pilote  = h2
2016-07-18 15:32:16,934 INFO  [org.wildfly.iiop.openjdk] (ServerService Thread Pool -- 40) WFLYIIOP0001: Activation du sous-système IIOP
2016-07-18 15:32:16,939 INFO  [org.jboss.as.security] (MSC service thread 1-2) WFLYSEC0001: Version PicketBox actuelle=4.9.6.Final-redhat-1
2016-07-18 15:32:16,942 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0003: Démarrage 1.3.21.Final-redhat-1 d'Undertow 
2016-07-18 15:32:16,942 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0003: Démarrage 1.3.21.Final-redhat-1 d'Undertow 
2016-07-18 15:32:16,995 INFO  [org.jboss.as.naming] (MSC service thread 1-8) WFLYNAM0003: Démarrage du service de nommage
2016-07-18 15:32:16,995 INFO  [org.jboss.as.mail.extension] (MSC service thread 1-7) WFLYMAIL0001: Session mail liée [java:jboss/mail/Default]
2016-07-18 15:32:17,028 INFO  [org.wildfly.extension.undertow] (ServerService Thread Pool -- 59) WFLYUT0014: Création de gestionnaire de fichier pour le chemin '/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/welcome-content' avec les options [directory-listing: 'false', follow-symlink: 'false', case-sensitive: 'true', safe-symlink-paths: '[]']
2016-07-18 15:32:17,201 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-5) WFLYUT0012: A démarré le serveur default-server.
2016-07-18 15:32:17,205 INFO  [org.jboss.as.ejb3] (MSC service thread 1-2) WFLYEJB0482: Strict pool mdb-strict-max-pool utilise une taille d'instance max de 32 (par classe), qui est dérivée du nombre de CPU présents sur cet hôte.
2016-07-18 15:32:17,205 INFO  [org.jboss.as.ejb3] (MSC service thread 1-6) WFLYEJB0481: Strict pool slsb-strict-max-pool utilise une taille d'instance max de 128 (par classe), qui est dérivée de la taille du pool de worker de threads.
2016-07-18 15:32:17,206 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-2) WFLYUT0018: L'hôte default-host démarre
2016-07-18 15:32:17,281 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-5) WFLYUT0006: Undertow HTTP écouteur default écoutant sur 127.0.0.1:8280
2016-07-18 15:32:17,444 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-4) WFLYJCA0001: Source de données liée [java:jboss/datasources/ExampleDS]
2016-07-18 15:32:17,502 INFO  [org.wildfly.iiop.openjdk] (MSC service thread 1-3) WFLYIIOP0009: Service CORBA ORB démarré
2016-07-18 15:32:17,505 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-7) WFLYMSGAMQ0001: AIO ne se trouvait pas sur cette plateforme, il faudra donc utiliser du Java NIO pur.
2016-07-18 15:32:17,556 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221000: live Message Broker is starting with configuration Broker Configuration (clustered=false,journalDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/journal,bindingsDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/bindings,largeMessagesDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/largemessages,pagingDirectory=/Users/enonowog/BlogWorkspace/EAPDomains/labs/jboss-eap-7.0/bin/../../host1/domain/servers/Server12/data/activemq/paging)
2016-07-18 15:32:17,600 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221013: Using NIO Journal
2016-07-18 15:32:17,660 INFO  [org.infinispan.factories.GlobalComponentRegistry] (MSC service thread 1-3) ISPN000128: Infinispan version: Infinispan 'Mahou' 8.1.2.Final-redhat-1
2016-07-18 15:32:17,721 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-server]. Adding protocol support for: CORE
2016-07-18 15:32:17,725 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221043: Protocol module found: [artemis-hornetq-protocol]. Adding protocol support for: HORNETQ
2016-07-18 15:32:17,991 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-8) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 15:32:17,991 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-1) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 15:32:17,991 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-4) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor-throughput
2016-07-18 15:32:17,991 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-3) WFLYMSGAMQ0016: Mise à niveau HTTP enregistré pour le protocole activemq-remoting géré par l'acceptateur http-acceptor
2016-07-18 15:32:18,058 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221007: Server is now live
2016-07-18 15:32:18,058 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 62) AMQ221001: Apache ActiveMQ Artemis Message Broker version 1.1.0.SP16-redhat-1 [nodeID=8a252af2-4cd7-11e6-87ac-8746c53fe496] 
2016-07-18 15:32:18,081 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 62) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/exported/jms/RemoteConnectionFactory
2016-07-18 15:32:18,090 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 63) AMQ221003: trying to deploy queue jms.queue.DLQ
2016-07-18 15:32:18,096 INFO  [org.apache.activemq.artemis.core.server] (ServerService Thread Pool -- 64) AMQ221003: trying to deploy queue jms.queue.ExpiryQueue
2016-07-18 15:32:18,097 INFO  [org.wildfly.extension.messaging-activemq] (ServerService Thread Pool -- 65) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:/ConnectionFactory
2016-07-18 15:32:18,141 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-7) WFLYJCA0007: Fabrique de connexions enregistrée java:/JmsXA
2016-07-18 15:32:18,184 INFO  [org.apache.activemq.artemis.ra] (MSC service thread 1-7) Resource adaptor started
2016-07-18 15:32:18,184 INFO  [org.jboss.as.connector.services.resourceadapters.ResourceAdapterActivatorService$ResourceAdapterActivator] (MSC service thread 1-7) IJ020002: Deployed: file://RaActivatoractivemq-ra
2016-07-18 15:32:18,187 INFO  [org.jboss.as.connector.deployment] (MSC service thread 1-2) WFLYJCA0002: JCA liée ConnectionFactory [java:/JmsXA]
2016-07-18 15:32:18,187 INFO  [org.wildfly.extension.messaging-activemq] (MSC service thread 1-3) WFLYMSGAMQ0002: Object de messagerie lié au nom jndi java:jboss/DefaultJMSConnectionFactory
2016-07-18 15:32:19,403 INFO  [org.jboss.ws.common.management] (MSC service thread 1-6) JBWS022052: Starting JBossWS 5.1.3.SP1-redhat-1 (Apache CXF 3.1.4.redhat-1) 
2016-07-18 15:32:19,512 INFO  [org.jboss.as] (Controller Boot Thread) WFLYSRV0025: JBoss EAP 7.0.0.GA (WildFly Core 2.1.2.Final-redhat-1) a démarré en 5429ms - 297 sur 583 services ont démarré (384 services sont passifs ou à la demande)
